cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,label
<nil>,y,u,<nil>,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,d,p
x,y,b,f,<nil>,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
k,y,n,f,n,f,c,n,<nil>,t,<nil>,s,w,w,p,w,o,e,w,v,l,p
x,y,<nil>,f,f,<nil>,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,p,p
b,g,<nil>,f,n,a,c,<nil>,<nil>,t,s,s,w,o,p,w,o,f,u,v,d,e
<nil>,f,<nil>,<nil>,f,<nil>,c,b,b,e,k,k,<nil>,b,p,w,o,l,h,v,p,p
<nil>,y,<nil>,t,n,a,c,b,b,e,s,s,w,w,p,w,o,p,n,v,p,e
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,<nil>,v,g,p
f,y,n,f,<nil>,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,w,e
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
f,y,n,f,n,f,c,<nil>,b,t,s,<nil>,w,w,p,w,o,e,<nil>,v,<nil>,p
<nil>,y,<nil>,f,n,f,<nil>,b,b,t,<nil>,s,w,w,p,w,o,e,w,v,p,e
s,s,e,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,w,e
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,c,w,p,w,o,e,w,<nil>,g,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
b,y,u,f,n,f,c,n,<nil>,t,s,s,w,<nil>,p,w,o,e,w,<nil>,d,e
b,f,n,f,n,f,<nil>,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,d,e
b,y,b,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,d,e
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
<nil>,y,e,f,<nil>,f,<nil>,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,g,p
x,y,b,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
s,y,n,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,<nil>,<nil>,e
<nil>,y,u,t,n,f,c,b,<nil>,e,s,s,w,w,p,w,o,p,k,v,g,e
x,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
b,y,<nil>,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,<nil>,e,w,y,<nil>,e
x,y,n,<nil>,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
b,y,p,f,n,a,w,b,b,t,s,f,w,w,p,w,o,p,y,v,m,e
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,o,w,p,w,o,e,w,<nil>,p,e
<nil>,y,n,<nil>,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,g,p
<nil>,g,b,t,n,f,<nil>,b,b,e,s,k,w,g,p,w,<nil>,<nil>,k,v,g,e
f,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,d,p
<nil>,f,y,f,f,f,c,b,b,e,k,k,w,n,p,w,o,l,h,v,g,p
f,y,w,f,n,f,c,n,<nil>,t,s,s,w,w,p,<nil>,o,e,w,v,d,e
b,f,g,f,f,f,c,b,<nil>,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
x,y,w,f,c,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,<nil>,v,<nil>,p
<nil>,y,u,t,n,f,w,b,b,e,s,<nil>,w,w,p,<nil>,o,p,<nil>,v,<nil>,e
<nil>,y,w,f,<nil>,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,<nil>,e
k,s,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,m,e
<nil>,y,w,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,g,p
f,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,f,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
<nil>,y,e,f,y,f,c,n,b,<nil>,s,<nil>,w,w,p,w,o,e,<nil>,<nil>,g,p
x,y,n,f,<nil>,f,<nil>,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,g,p
x,y,p,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,<nil>,e
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
<nil>,y,n,f,n,<nil>,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,l,e
x,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
b,f,g,<nil>,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,w,e
b,y,e,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,<nil>,b,f,<nil>,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,d,e
<nil>,y,g,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
b,y,u,<nil>,n,f,c,n,b,e,<nil>,s,w,w,p,w,<nil>,p,k,v,g,e
<nil>,s,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
k,y,w,f,n,f,w,b,b,e,k,s,w,w,p,w,o,p,h,<nil>,u,e
<nil>,y,r,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
x,y,<nil>,f,n,a,c,b,<nil>,e,s,s,w,w,p,w,o,p,n,v,p,e
b,y,y,<nil>,n,a,c,n,b,e,<nil>,s,w,w,p,w,o,<nil>,n,v,u,e
c,y,u,<nil>,<nil>,f,c,n,<nil>,t,s,s,w,<nil>,p,w,o,e,w,v,<nil>,e
<nil>,y,e,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,f,g,f,f,f,c,b,b,e,k,k,<nil>,w,p,w,<nil>,l,h,v,g,p
<nil>,f,g,f,f,f,c,b,b,<nil>,<nil>,<nil>,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,p,f,c,f,c,n,b,<nil>,s,<nil>,w,w,p,w,o,e,<nil>,v,g,p
k,g,e,t,n,f,<nil>,n,b,e,s,s,w,e,p,w,o,p,k,v,<nil>,e
<nil>,y,p,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,m,p
f,y,w,t,n,f,c,n,<nil>,e,s,s,w,w,p,w,o,p,k,v,u,p
<nil>,y,y,t,n,f,c,n,b,e,s,s,w,w,p,w,o,p,k,v,g,e
s,y,n,f,n,<nil>,c,n,b,e,s,s,w,w,p,w,o,p,n,v,u,e
<nil>,y,n,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,<nil>,e,w,<nil>,g,p
s,y,u,f,n,f,<nil>,b,b,e,k,k,w,w,p,w,<nil>,l,h,v,g,e
f,f,g,f,<nil>,f,c,b,b,e,<nil>,k,w,w,p,w,o,l,h,v,g,p
f,y,n,<nil>,f,f,c,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,<nil>,p
x,y,g,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,<nil>,p,w,o,e,w,v,d,p
x,g,b,f,n,<nil>,c,n,b,e,s,s,w,w,p,w,o,p,o,v,u,e
<nil>,y,<nil>,<nil>,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,s,b,t,n,a,c,n,b,e,s,s,w,w,p,w,<nil>,p,n,v,g,e
x,f,g,t,n,a,w,b,p,<nil>,s,y,o,b,p,w,o,p,r,<nil>,d,e
<nil>,<nil>,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,s,p,f,n,a,<nil>,n,b,e,s,s,w,w,p,w,o,p,n,v,d,e
x,y,p,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,<nil>,w,v,<nil>,e
<nil>,f,w,t,n,a,w,b,b,e,s,y,w,w,p,w,o,p,b,v,g,e
<nil>,<nil>,w,<nil>,<nil>,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,g,p
<nil>,y,r,t,n,f,c,b,b,e,s,s,w,w,p,w,o,p,k,v,<nil>,e
<nil>,y,<nil>,t,n,f,c,b,b,e,s,y,w,w,p,w,o,p,k,v,p,e
<nil>,f,g,f,<nil>,f,c,b,b,e,<nil>,<nil>,w,w,p,w,o,l,h,v,g,p
b,y,g,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,f,u,f,n,a,c,b,b,e,s,k,w,w,p,w,o,p,r,v,d,e
s,f,u,f,<nil>,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
f,y,e,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,<nil>,e,w,v,<nil>,p
<nil>,<nil>,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
<nil>,f,<nil>,t,<nil>,<nil>,w,b,w,t,s,f,w,w,p,w,o,p,b,v,m,e
<nil>,y,w,f,n,f,c,n,b,t,<nil>,s,w,<nil>,p,w,o,e,w,v,g,p
<nil>,y,<nil>,f,n,a,c,b,b,e,s,s,w,w,p,w,o,p,n,v,p,p
<nil>,y,c,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,l,p
b,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
x,f,p,t,n,f,c,n,b,e,s,s,w,y,p,<nil>,o,p,k,v,w,e
<nil>,s,y,f,n,a,c,n,p,e,s,s,p,w,p,w,o,p,n,<nil>,<nil>,e
<nil>,s,y,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
f,f,<nil>,f,n,a,c,b,<nil>,t,s,y,w,w,p,w,o,p,o,v,p,e
s,y,p,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
f,y,<nil>,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,e
f,y,e,f,s,f,c,n,b,<nil>,s,s,w,w,p,w,<nil>,e,<nil>,v,g,p
<nil>,y,b,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
x,g,<nil>,f,n,f,w,n,e,t,s,s,w,y,p,w,o,e,w,v,d,e
<nil>,f,w,t,n,f,w,<nil>,b,t,s,f,w,w,p,w,o,p,<nil>,v,<nil>,e
<nil>,y,y,f,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,g,e
b,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,<nil>,l,h,<nil>,d,p
x,s,<nil>,f,n,f,c,n,n,t,s,s,c,w,p,w,o,e,w,c,<nil>,e
<nil>,<nil>,g,f,n,a,c,n,b,t,s,s,w,g,p,w,o,l,u,v,d,e
x,<nil>,w,f,c,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,d,p
<nil>,y,e,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
<nil>,g,<nil>,t,n,f,c,b,o,e,s,k,w,w,p,w,o,p,k,v,d,e
x,y,e,f,n,a,c,n,<nil>,e,s,s,w,w,p,w,<nil>,n,u,v,<nil>,e
<nil>,y,b,<nil>,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
b,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
f,f,g,f,f,f,c,b,b,e,k,k,b,w,p,w,o,l,h,<nil>,p,p
b,f,g,f,f,f,c,b,<nil>,e,k,<nil>,w,w,p,w,<nil>,l,h,<nil>,<nil>,p
<nil>,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
x,f,g,f,<nil>,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,d,p
x,f,w,f,n,f,c,n,<nil>,t,<nil>,s,w,w,p,w,o,e,w,v,<nil>,e
b,s,<nil>,f,n,f,w,b,b,e,k,s,w,w,p,w,o,p,k,v,p,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,f,g,f,n,f,c,n,b,t,k,<nil>,w,w,p,w,o,e,u,v,d,e
b,y,e,<nil>,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
k,y,e,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,<nil>,g,p
x,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,y,<nil>,f,n,a,c,b,b,e,<nil>,s,w,w,p,w,o,p,n,v,<nil>,e
<nil>,y,n,<nil>,n,f,c,n,o,t,s,s,w,w,p,w,o,e,w,<nil>,l,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,u,f,n,a,c,b,b,t,s,y,w,w,p,w,o,p,o,v,w,e
<nil>,y,u,f,n,f,c,<nil>,b,t,s,s,w,w,p,w,o,e,w,v,g,e
<nil>,f,g,f,f,f,c,<nil>,b,e,k,k,n,w,p,w,o,l,h,<nil>,<nil>,p
b,f,r,t,n,f,c,b,b,e,s,k,w,w,p,w,o,p,k,v,m,e
x,s,p,f,n,f,c,n,<nil>,t,s,s,c,w,p,w,o,e,w,c,<nil>,e
<nil>,y,b,f,n,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,e
f,y,<nil>,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
b,f,e,f,n,a,w,b,b,t,s,k,<nil>,w,p,w,o,p,y,v,g,e
x,<nil>,n,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,d,p
<nil>,y,n,f,n,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,g,p
x,y,e,<nil>,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
b,f,y,f,f,<nil>,c,b,b,e,k,k,<nil>,w,p,w,o,l,h,v,g,p
<nil>,y,n,f,n,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,d,p
<nil>,y,c,f,n,f,c,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,p,e
<nil>,y,<nil>,<nil>,n,f,c,n,b,t,s,s,c,c,p,w,o,e,w,c,g,p
x,<nil>,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,w,e
<nil>,y,e,f,y,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,g,p
<nil>,<nil>,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
<nil>,<nil>,e,f,<nil>,f,c,n,b,t,s,s,w,<nil>,p,w,o,e,<nil>,v,g,p
<nil>,f,g,f,f,f,c,b,b,e,k,<nil>,w,w,p,w,o,l,h,v,<nil>,p
x,y,e,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,<nil>,e,w,v,d,p
b,y,<nil>,t,n,a,c,b,b,e,s,s,w,w,p,w,o,p,n,s,<nil>,p
b,y,u,t,n,f,c,b,b,e,s,<nil>,w,w,p,w,<nil>,p,k,v,<nil>,e
b,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
b,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
b,y,u,f,f,f,c,n,b,e,k,<nil>,w,w,p,w,o,e,h,v,g,p
<nil>,s,w,t,n,a,c,n,b,e,s,s,w,w,p,w,o,e,u,v,<nil>,e
x,y,g,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
x,y,<nil>,f,n,f,c,n,e,t,s,s,w,w,p,w,o,e,w,s,u,e
<nil>,f,y,f,<nil>,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,d,p
x,f,<nil>,f,f,f,c,b,b,e,k,k,w,w,p,w,<nil>,l,h,v,p,p
<nil>,f,g,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,d,p
<nil>,y,n,f,<nil>,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,<nil>,p
b,y,y,f,n,f,<nil>,n,<nil>,t,s,s,w,w,p,w,o,<nil>,w,v,g,p
<nil>,g,g,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,e,f,y,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,<nil>,p
k,y,n,f,<nil>,f,c,n,<nil>,<nil>,s,s,w,w,p,<nil>,o,e,w,v,p,p
<nil>,y,y,f,n,f,c,b,b,e,k,k,w,w,p,<nil>,o,l,h,v,<nil>,e
f,f,g,f,f,f,c,b,b,e,k,k,<nil>,w,p,w,o,l,<nil>,v,p,p
<nil>,y,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
f,y,y,f,n,f,c,n,b,t,s,s,<nil>,w,p,<nil>,o,e,w,v,m,e
x,y,n,f,n,f,c,n,<nil>,t,s,s,c,<nil>,p,w,o,e,w,c,m,e
f,f,<nil>,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,p,p
<nil>,g,g,f,n,f,w,b,b,e,k,f,w,w,p,w,o,<nil>,h,v,d,e
f,y,<nil>,f,n,<nil>,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
b,y,w,t,n,f,c,n,<nil>,e,s,s,w,w,p,w,<nil>,p,k,v,m,e
x,y,<nil>,f,n,<nil>,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,p,e
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
c,y,y,f,n,a,c,n,b,e,s,s,w,w,p,w,o,p,n,v,g,e
b,f,y,f,<nil>,<nil>,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,n,f,<nil>,f,<nil>,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,g,p
f,y,<nil>,f,n,f,c,b,<nil>,t,s,s,w,w,p,w,o,p,<nil>,v,p,e
<nil>,g,n,t,n,f,c,n,b,e,s,s,w,<nil>,p,w,o,p,k,v,p,e
<nil>,g,y,t,n,a,c,n,b,t,<nil>,s,w,<nil>,p,w,o,p,y,v,p,e
x,s,g,f,n,f,w,n,<nil>,e,s,s,w,w,p,w,o,<nil>,k,v,u,e
x,y,b,f,n,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,<nil>,u,p
b,y,u,f,n,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,g,e
b,s,n,f,n,f,c,n,b,t,s,s,w,w,p,<nil>,o,e,w,v,<nil>,e
<nil>,y,<nil>,f,n,f,w,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,u,e
x,y,n,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,g,p
s,y,e,f,n,f,c,n,<nil>,t,s,s,w,w,p,w,o,e,w,v,m,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,f,<nil>,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,p,p
s,y,e,f,n,f,c,n,b,t,<nil>,s,w,w,p,w,<nil>,e,w,v,<nil>,e
<nil>,y,n,f,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,y,b,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,b,f,n,f,<nil>,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,l,e
<nil>,y,y,<nil>,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,<nil>,e
<nil>,<nil>,<nil>,f,f,f,c,b,b,e,k,k,w,p,p,w,o,l,h,v,p,p
<nil>,f,g,f,f,f,<nil>,b,b,e,k,k,w,w,p,w,o,l,<nil>,v,g,p
<nil>,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,<nil>,v,g,p
f,s,<nil>,f,n,f,w,n,w,t,<nil>,s,<nil>,w,p,w,o,e,w,y,d,e
b,y,n,f,<nil>,a,c,n,b,t,s,s,w,w,p,<nil>,o,p,<nil>,v,g,e
<nil>,y,u,f,n,f,c,n,b,t,s,<nil>,<nil>,w,p,w,o,e,w,v,d,e
<nil>,s,b,f,n,f,c,b,b,t,s,s,w,w,p,w,<nil>,e,w,v,g,e
f,s,<nil>,t,n,a,c,<nil>,g,e,f,s,w,w,p,w,o,p,b,v,d,e
x,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
k,y,<nil>,f,n,a,c,b,w,t,s,y,w,w,p,w,o,p,y,v,u,e
b,f,<nil>,f,n,f,c,n,p,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,n,f,f,f,c,n,b,t,<nil>,s,w,w,p,w,o,e,w,v,l,p
<nil>,y,p,f,n,f,c,n,b,t,s,s,<nil>,w,p,w,o,e,w,v,g,e
k,y,y,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,<nil>,f,n,f,c,n,b,t,s,s,y,w,p,w,o,e,w,n,p,e
b,y,e,f,n,a,c,b,b,e,s,<nil>,w,w,p,w,<nil>,p,w,v,<nil>,e
<nil>,f,r,f,n,a,c,b,b,e,s,s,<nil>,w,p,w,o,p,n,v,w,e
b,s,g,f,n,a,c,<nil>,y,e,s,s,p,w,p,w,o,p,n,<nil>,d,e
<nil>,y,<nil>,t,n,a,c,b,<nil>,e,s,s,w,w,p,w,o,p,n,v,p,e
b,y,<nil>,f,n,f,c,n,b,t,s,s,p,w,p,w,<nil>,e,w,<nil>,p,e
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,<nil>,l,h,v,g,p
<nil>,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,<nil>,w,v,<nil>,e
<nil>,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
c,y,u,t,n,<nil>,c,n,b,e,s,s,w,w,p,w,o,p,k,v,<nil>,e
b,f,w,f,n,a,c,n,<nil>,e,s,s,w,w,p,<nil>,o,<nil>,n,v,l,e
<nil>,y,y,f,<nil>,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,u,e
<nil>,y,n,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,<nil>,<nil>,p
b,g,r,t,<nil>,a,c,n,k,t,s,s,w,<nil>,p,w,<nil>,p,u,s,g,e
k,y,n,f,<nil>,a,<nil>,n,p,e,s,s,w,w,p,w,n,p,b,<nil>,p,e
<nil>,f,<nil>,<nil>,f,f,c,b,b,e,k,k,n,b,p,w,o,l,h,v,p,p
x,y,p,f,n,f,c,n,e,t,s,s,p,w,p,w,o,e,w,<nil>,d,e
x,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
<nil>,s,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,w,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,w,e
<nil>,y,p,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,w,e
b,y,g,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
b,f,g,f,f,f,c,<nil>,b,t,s,s,w,w,p,w,<nil>,e,w,v,d,p
b,y,y,f,<nil>,a,c,n,b,e,s,s,w,w,p,w,<nil>,p,n,v,u,e
f,<nil>,w,f,n,f,w,n,b,e,s,s,o,e,p,w,o,p,k,<nil>,w,e
b,<nil>,g,f,f,f,c,b,<nil>,e,k,k,w,n,p,w,o,l,h,v,d,p
f,f,y,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,d,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
f,y,n,f,n,f,c,n,<nil>,t,s,<nil>,w,w,p,w,<nil>,e,w,v,g,p
<nil>,f,g,f,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,<nil>,p
<nil>,y,b,f,n,<nil>,c,<nil>,b,t,s,s,w,w,p,w,o,e,w,v,d,e
<nil>,y,w,f,p,f,c,<nil>,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
k,y,<nil>,<nil>,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,g,p
<nil>,y,w,t,n,a,c,<nil>,b,e,<nil>,s,w,w,p,w,o,p,n,v,l,e
<nil>,y,p,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,n,<nil>,n,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,d,e
<nil>,y,u,f,<nil>,f,<nil>,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,f,y,<nil>,f,f,c,b,b,e,k,k,w,w,p,w,o,l,h,v,d,p
<nil>,y,n,f,n,f,c,n,b,t,s,<nil>,w,w,p,w,o,e,w,v,l,p
x,<nil>,e,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,<nil>,v,g,p
x,s,n,f,n,a,c,n,b,e,<nil>,s,w,w,p,w,<nil>,p,n,v,<nil>,e
s,y,u,<nil>,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,e
<nil>,y,p,f,c,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
x,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,<nil>,p
x,y,g,f,n,f,c,n,b,t,s,s,w,w,p,w,<nil>,e,w,v,d,p
<nil>,y,e,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,<nil>,d,e
f,y,u,f,n,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,d,p
