cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,label
s,y,b,t,n,a,w,b,g,e,s,s,w,w,p,w,t,n,k,c,g,e
s,g,b,t,n,f,c,n,e,e,k,k,y,y,p,y,o,e,w,v,w,e
b,f,n,f,n,a,c,b,e,e,s,f,y,p,p,y,n,f,k,n,d,e
x,g,y,f,n,a,w,b,b,t,y,y,e,b,p,y,o,f,n,s,g,e
x,f,g,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,y,d,p
k,f,p,t,n,f,w,b,n,t,y,f,y,b,p,o,t,p,n,c,d,e
k,g,g,t,n,a,w,b,p,e,f,f,w,g,p,w,o,l,u,a,d,e
x,f,w,f,c,f,w,n,p,e,s,s,w,w,p,w,o,p,k,s,d,p
f,s,e,f,f,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,l,p
c,g,b,t,n,a,c,b,o,e,s,k,e,e,p,w,t,e,k,y,d,e
x,y,e,t,n,f,c,b,p,t,y,y,b,o,p,n,t,e,u,v,d,e
x,s,b,f,n,a,w,b,g,t,s,y,y,o,p,o,n,p,b,y,d,e
x,f,g,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,y,d,p
f,f,y,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,y,p,p
x,y,y,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,y,d,p
c,g,w,t,l,a,w,b,b,t,s,k,w,w,p,o,t,p,n,c,u,e
x,f,y,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,v,d,p
x,f,g,t,n,a,w,b,k,e,s,k,w,w,p,w,t,e,w,c,g,e
b,s,g,t,n,a,w,b,p,t,k,y,g,w,p,o,n,p,k,v,p,e
b,s,n,t,n,a,w,b,g,t,s,s,n,b,p,o,o,p,u,a,d,e
x,f,g,t,n,f,c,b,p,e,k,s,p,p,p,y,t,e,u,v,d,e
s,s,e,f,l,a,w,b,b,e,s,y,w,w,p,n,t,p,b,v,m,e
k,s,e,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
x,y,e,t,n,f,c,b,n,t,s,s,p,p,p,w,o,p,n,v,d,p
x,y,p,f,n,f,c,b,o,e,f,s,w,w,p,w,n,p,n,n,d,e
f,s,n,f,n,a,c,b,o,e,s,s,o,o,p,o,o,p,o,c,l,e
x,f,n,t,n,f,c,b,u,t,s,s,w,w,p,w,o,p,k,v,d,e
s,f,b,f,l,f,w,b,b,t,s,y,b,p,p,n,n,n,o,y,w,e
k,f,g,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,s,g,e
x,y,g,f,f,f,c,b,h,e,k,k,n,p,p,w,o,l,h,v,d,p
b,y,r,f,a,a,w,b,w,e,y,k,o,y,p,y,t,p,k,s,m,e
x,s,p,t,n,f,w,b,n,e,f,k,o,o,p,n,t,e,n,c,g,e
c,y,b,t,n,f,w,b,g,t,s,f,p,g,p,y,t,l,k,v,u,e
f,y,e,f,f,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p,p
b,f,e,t,n,f,c,b,g,e,k,y,b,y,p,y,t,e,y,a,g,e
x,y,n,t,n,f,c,b,w,t,s,s,p,w,p,w,o,p,k,v,d,p
k,s,n,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p,p
x,y,e,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
f,y,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,g,p
f,y,n,t,n,f,c,b,w,t,s,s,p,p,p,w,o,p,k,v,d,p
f,y,c,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,w,v,p,e
x,y,n,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
b,s,e,f,n,a,c,b,y,e,s,y,o,n,p,n,o,n,w,c,w,e
f,y,e,f,y,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
f,y,n,t,n,f,c,b,w,t,s,s,w,p,p,w,o,p,n,y,d,e
k,y,e,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,d,p
x,f,y,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,y,d,p
x,y,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
f,s,n,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,s,g,p
c,f,y,f,n,f,w,b,b,e,y,f,o,e,p,w,t,p,k,s,p,e
f,y,g,f,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,y,g,p
x,s,y,t,a,a,c,b,p,t,s,s,w,w,p,w,o,l,u,a,p,e
f,s,w,t,f,f,c,b,p,t,s,f,w,w,p,w,o,p,h,s,g,p
x,f,g,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,n,g,p
x,s,w,t,n,a,c,b,o,e,y,k,o,w,p,o,t,e,u,n,l,e
x,f,g,f,c,f,w,n,u,e,s,s,w,w,p,w,o,p,k,s,d,p
s,f,e,t,n,a,c,b,e,e,f,f,w,w,p,w,n,n,n,s,u,e
x,y,y,f,f,f,c,b,h,e,k,k,n,n,p,w,o,l,h,v,d,p
x,f,g,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,y,p,p
x,f,y,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,d,p
x,y,y,t,a,f,c,b,w,e,s,y,w,w,p,w,o,p,k,y,g,p
f,y,g,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,y,d,p
k,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,p,p
b,y,n,f,n,f,c,b,w,e,y,y,n,n,p,w,t,p,w,y,p,p
b,g,g,t,n,a,w,b,b,e,s,s,y,b,p,y,o,p,n,s,l,e
f,y,e,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,l,p
k,s,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
s,g,y,f,l,f,c,b,p,e,s,y,o,w,p,y,t,l,k,c,u,e
f,y,y,f,f,f,c,b,g,e,k,k,n,b,p,w,o,l,h,v,p,p
x,y,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,l,p
f,f,y,t,l,f,c,b,o,t,f,s,w,w,p,o,n,n,n,v,m,e
x,s,n,f,n,a,c,b,y,e,s,s,o,o,p,n,o,p,b,c,l,e
f,f,y,f,f,f,c,b,h,e,k,k,b,p,p,w,o,l,h,y,p,p
s,g,g,t,n,a,w,b,g,e,k,f,b,p,p,y,o,l,k,c,d,e
f,y,n,f,y,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
b,y,w,f,a,a,c,b,g,t,y,f,e,w,p,w,t,p,k,s,m,e
b,s,e,t,n,a,c,b,b,e,k,y,w,b,p,w,t,p,w,s,p,e
x,y,e,t,n,f,c,b,p,t,s,s,p,w,p,w,o,p,n,v,d,p
c,s,y,t,l,a,c,n,w,t,f,s,p,w,p,w,t,p,n,y,g,e
f,f,g,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,y,p,p
f,y,n,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,p
f,y,e,t,a,a,c,b,o,t,y,f,p,w,p,o,o,l,k,n,p,e
k,g,n,f,n,a,c,b,w,t,s,s,g,e,p,w,o,p,k,y,p,e
s,g,y,f,n,a,w,b,b,t,s,s,y,g,p,y,t,p,y,c,d,e
x,g,g,t,n,f,w,b,p,t,k,k,g,b,p,y,o,p,k,c,u,e
f,s,b,t,f,f,c,b,p,t,f,s,w,w,p,w,o,p,h,s,u,p
k,f,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,e
k,s,n,t,n,a,w,b,p,t,f,k,n,y,p,o,n,e,u,s,u,e
s,f,p,f,l,f,c,b,y,t,k,k,w,o,p,n,o,p,k,s,u,e
x,y,n,t,n,f,c,b,p,t,s,s,w,p,p,w,o,p,n,v,d,p
s,g,e,t,n,a,c,b,y,t,s,f,w,y,p,w,n,p,n,n,m,e
x,y,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,n,v,u,p
x,y,g,f,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,v,g,p
x,f,y,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,y,p,p
s,y,e,f,n,f,c,b,o,e,s,f,e,y,p,y,t,n,n,c,p,e
k,y,n,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,d,p
x,y,b,f,n,a,c,b,p,t,y,y,o,e,p,n,n,n,o,a,u,e
f,y,b,f,n,a,w,b,p,t,s,f,e,g,p,n,t,p,n,v,l,e
f,f,g,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,y,p,p
k,s,g,t,n,a,c,b,o,e,s,k,w,w,p,w,o,p,b,s,u,e
x,f,g,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,v,p,p
x,y,y,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,v,g,p
x,y,g,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,h,y,g,p
f,s,n,t,n,a,c,b,w,t,k,y,e,e,p,o,o,p,k,y,g,e
x,f,n,f,n,f,w,b,p,t,f,f,w,w,p,w,o,e,n,s,g,e
f,y,g,t,n,f,c,b,w,t,s,s,w,g,p,w,o,p,n,y,d,e
s,s,b,t,n,f,w,b,k,e,f,s,y,e,p,n,o,e,n,s,g,e
f,f,n,t,n,a,c,b,g,t,f,s,p,g,p,w,n,p,b,v,d,e
x,f,g,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,p,p
f,f,y,f,n,a,w,b,w,t,y,y,w,w,p,o,o,n,y,n,m,e
x,f,y,f,f,f,c,b,p,e,k,k,n,p,p,w,o,l,h,v,g,p
x,s,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,p
k,y,n,f,f,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l,p
b,f,p,t,l,f,c,b,w,t,k,k,w,o,p,y,n,p,k,c,g,e
k,y,y,f,n,f,c,n,w,e,k,y,w,y,p,w,o,e,w,v,d,p
x,f,b,t,n,f,w,b,w,t,s,k,y,b,p,y,t,p,y,n,p,e
x,s,e,f,n,f,c,b,p,e,k,f,w,w,p,y,n,p,n,a,d,e
b,s,r,f,a,a,c,n,p,e,s,s,w,y,p,n,n,l,n,y,w,e
f,g,g,t,n,a,w,b,y,e,s,f,b,p,p,o,n,e,n,y,g,e
k,y,g,f,n,f,w,b,e,t,s,f,b,g,p,o,o,p,n,n,p,e
f,y,g,t,n,f,c,b,p,e,s,s,p,w,p,o,n,f,u,c,p,e
x,f,g,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,v,g,p
s,s,g,f,n,a,c,b,o,e,f,s,b,y,p,n,t,n,w,s,g,e
x,y,y,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,y,g,p
c,y,y,t,n,f,w,b,u,e,s,y,y,p,p,w,n,p,k,s,u,e
b,f,w,f,n,a,c,b,b,t,k,y,w,e,p,o,n,f,n,n,l,e
f,s,y,f,n,a,c,b,o,e,f,s,e,y,p,w,n,n,n,n,u,e
f,y,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,v,g,p
f,g,r,f,l,a,c,b,k,t,f,s,w,o,p,o,t,p,u,s,p,e
k,s,n,f,a,a,c,b,p,t,f,s,w,o,p,o,n,n,b,n,p,e
f,y,g,f,f,f,c,b,h,e,k,k,n,b,p,w,o,l,h,v,p,p
b,s,p,t,n,a,w,b,e,e,y,k,p,p,p,w,n,n,k,s,w,e
x,s,e,f,f,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
f,y,e,t,n,f,c,b,p,t,s,s,g,p,p,w,o,p,k,y,d,e
x,y,w,f,l,a,c,b,o,t,y,k,w,e,p,w,n,p,k,y,w,e
k,g,p,t,n,a,w,b,e,t,s,f,p,w,p,o,t,p,k,a,w,e
f,f,g,f,n,f,c,n,g,e,s,s,w,w,p,w,o,p,n,v,u,e
f,y,y,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,v,d,p
b,y,y,f,l,f,c,b,n,e,f,k,o,p,p,y,o,p,n,n,u,e
f,f,n,f,n,a,c,b,b,e,s,k,o,e,p,w,o,p,k,c,w,e
f,f,g,f,f,f,c,b,p,e,k,k,b,n,p,w,o,l,h,v,d,p
f,y,g,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,h,y,d,p
x,s,n,f,y,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p,p
x,y,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
f,s,n,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
f,f,g,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,y,d,p
k,s,b,t,n,a,w,b,y,t,s,s,w,y,p,w,n,p,k,v,d,e
f,s,w,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,n,s,u,p
k,s,e,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p,p
c,y,w,f,l,a,c,b,g,t,f,y,o,p,p,w,n,p,n,a,l,e
b,f,p,t,n,f,c,b,g,t,k,s,w,b,p,n,o,p,w,n,g,e
b,s,n,f,n,a,w,b,p,t,f,s,b,w,p,y,t,l,k,c,d,e
k,y,g,f,a,a,c,n,w,e,s,f,p,p,p,o,o,p,b,y,u,e
x,f,g,f,f,f,c,b,p,e,k,k,p,b,p,w,o,l,h,y,d,p
k,f,n,f,n,f,w,n,w,e,f,s,w,n,p,w,o,e,w,v,l,p
x,s,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,d,p
x,y,n,t,n,a,c,b,r,e,s,k,p,g,p,y,n,p,n,y,d,e
s,y,u,t,n,a,c,n,g,t,k,k,o,p,p,y,t,l,w,s,u,e
x,s,p,f,c,f,w,n,u,e,s,s,w,w,p,w,o,p,k,s,d,p
x,f,g,f,n,f,w,b,w,e,k,k,w,w,p,w,t,p,w,n,g,p
x,f,g,f,c,f,c,n,p,e,s,s,w,w,p,w,o,p,k,s,d,p
x,y,e,t,n,a,c,b,w,e,k,s,p,g,p,w,n,p,y,y,d,e
f,f,g,t,n,f,c,b,p,t,s,s,p,p,p,w,o,p,n,y,d,p
f,y,n,f,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,l,p
x,y,n,f,y,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
f,s,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
b,s,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,m,e
k,y,e,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p,p
f,g,e,t,n,f,w,b,p,e,s,y,p,b,p,w,n,f,k,y,d,e
x,f,c,f,n,f,w,n,w,e,f,s,w,n,p,w,o,e,w,v,l,p
x,f,e,t,n,f,c,b,p,t,s,s,w,w,p,w,o,p,k,y,d,p
x,s,e,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,p,p
x,f,y,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,v,d,p
f,g,g,t,a,a,w,b,p,e,f,y,b,p,p,y,o,e,b,y,u,e
x,s,n,f,y,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,d,p
f,y,b,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g,p
c,g,y,t,n,a,w,b,o,t,s,k,e,w,p,w,n,n,o,n,g,e
f,s,w,t,f,f,c,b,h,t,s,f,w,w,p,w,o,p,h,v,g,p
x,f,g,t,n,f,c,b,u,t,s,s,p,p,p,w,o,p,n,y,d,p
f,s,w,t,f,f,c,b,h,t,s,f,w,w,p,w,o,p,h,s,u,p
c,s,g,f,n,f,c,b,p,t,y,y,p,p,p,w,n,p,n,s,d,e
f,s,g,f,l,a,w,b,u,t,k,f,o,b,p,o,t,p,n,s,p,e
k,y,p,f,n,a,w,b,w,t,y,s,g,n,p,w,t,e,k,v,l,e
b,s,y,t,a,f,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g,e
x,s,n,f,f,f,c,n,b,t,s,s,p,w,p,w,o,e,w,v,p,p
c,f,n,f,n,a,c,b,w,e,y,k,b,b,p,w,o,f,w,n,p,e
f,y,u,f,n,f,c,n,p,e,s,f,w,w,p,w,o,f,h,y,d,p
f,y,e,t,n,f,c,b,w,t,s,s,g,w,p,w,o,p,k,v,d,e
f,y,e,f,n,f,c,b,y,e,s,f,g,n,p,w,t,p,b,v,u,e
f,s,g,t,n,a,c,n,e,t,s,f,e,w,p,w,n,p,n,v,p,e
k,s,e,f,s,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p,p
x,y,g,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,v,g,p
k,s,b,f,l,f,c,b,y,t,k,y,b,e,p,w,o,p,y,s,w,e
b,s,w,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,m,p
k,g,g,t,n,a,c,b,u,t,s,y,w,w,p,o,t,e,o,c,u,e
f,s,g,f,n,a,c,b,b,e,y,s,p,w,p,n,t,p,y,s,d,e
x,y,r,f,n,f,c,n,h,e,s,f,w,w,p,w,o,f,h,v,d,p
x,y,w,f,n,f,c,n,p,e,s,f,w,w,p,w,o,f,h,v,d,p
c,y,p,t,n,a,w,b,b,t,f,y,o,p,p,n,n,p,k,v,l,e
f,g,y,t,n,a,c,b,y,e,y,s,e,e,p,n,n,l,w,a,g,e
b,y,n,t,n,a,w,b,b,e,s,s,y,b,p,w,t,f,n,v,g,e
s,y,w,t,l,a,c,b,w,t,s,s,b,w,p,w,o,p,k,n,m,e
x,s,n,f,n,a,c,b,w,e,s,s,g,y,p,n,o,n,y,y,w,e
x,s,n,f,y,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,l,p
s,f,p,t,n,a,w,b,y,e,f,k,e,y,p,w,t,n,n,a,p,e
f,s,p,t,n,f,c,b,e,e,s,s,w,e,p,w,t,e,w,c,w,e
f,y,c,f,n,f,w,n,w,e,f,f,w,n,p,w,o,e,w,v,l,p
x,s,w,f,l,a,c,b,p,t,f,s,y,e,p,n,o,l,k,v,m,e
c,y,e,t,n,a,w,b,y,e,s,k,o,y,p,o,o,p,w,y,d,e
x,f,w,f,n,a,w,b,n,t,f,k,p,w,p,w,o,e,w,a,g,e
b,y,y,f,l,a,w,b,g,t,f,f,e,p,p,w,o,n,k,s,g,e
f,f,y,f,f,f,c,b,p,e,k,k,n,n,p,w,o,l,h,y,d,p
b,y,p,t,a,a,w,b,y,t,y,k,p,b,p,y,n,p,n,s,g,e
b,f,b,t,n,f,w,n,p,e,s,y,b,p,p,o,t,e,b,n,g,e
f,f,y,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,v,p,p
x,y,g,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,v,d,p
x,f,g,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,y,g,p
k,s,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
f,s,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,p,p
f,g,b,t,n,a,w,b,n,e,s,y,p,w,p,w,t,e,u,c,m,e
x,f,e,t,n,f,c,b,u,t,s,s,p,p,p,w,o,p,n,v,d,p
x,f,p,f,c,f,c,n,g,e,s,s,w,w,p,w,o,p,k,s,d,p
k,s,n,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,d,p
f,s,b,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,v,u,p
s,f,b,t,n,a,c,b,p,t,s,k,b,p,p,w,t,n,n,n,m,e
b,g,u,f,n,a,w,b,g,e,s,f,p,b,p,y,n,f,k,a,g,e
c,s,g,t,n,a,w,b,e,e,k,s,b,e,p,n,n,p,b,a,w,e
x,y,n,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l,p
f,y,y,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,y,p,p
b,f,g,f,n,f,w,b,y,t,y,k,g,b,p,w,n,p,k,v,d,e
f,y,w,f,n,f,c,n,u,e,s,f,w,w,p,w,o,f,h,v,d,p
x,y,u,f,n,f,c,n,h,e,s,f,w,w,p,w,o,f,h,y,d,p
x,s,w,f,n,f,w,b,p,e,s,s,w,w,p,w,t,p,w,s,g,p
b,y,b,t,l,f,w,b,e,t,s,s,b,e,p,o,t,f,k,s,g,e
f,f,g,f,f,f,c,b,g,e,k,k,n,p,p,w,o,l,h,y,d,p
x,y,p,t,n,a,c,b,e,t,f,y,w,b,p,w,n,e,n,v,g,e
x,f,g,f,n,f,w,b,p,e,k,k,w,w,p,w,t,p,w,s,g,p
c,y,y,t,n,f,c,b,n,e,s,k,b,w,p,w,n,e,k,s,g,e
f,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,d,p
x,y,g,f,f,f,c,b,p,e,k,k,p,n,p,w,o,l,h,y,g,p
c,y,r,t,n,a,w,n,b,t,y,k,y,w,p,y,n,f,h,v,d,e
x,s,e,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,d,p
x,f,g,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,d,p
s,g,y,t,a,f,w,b,p,e,s,y,o,e,p,w,o,f,k,c,m,e
x,y,c,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,p
s,s,g,t,n,f,c,b,g,t,k,s,g,y,p,w,o,f,y,a,d,e
f,f,y,f,f,f,c,b,g,e,k,k,n,n,p,w,o,l,h,v,p,p
x,y,n,t,n,a,w,b,e,t,s,f,w,w,p,y,n,p,k,a,d,e
k,s,w,f,n,f,c,b,h,t,s,k,b,w,p,n,t,l,o,a,p,e
x,s,n,f,y,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,d,p
k,g,u,t,n,f,c,b,p,t,s,s,y,o,p,n,t,l,b,v,g,e
k,g,y,f,a,f,c,b,n,e,y,y,y,o,p,y,o,p,k,y,g,e
c,g,b,f,n,a,c,b,y,e,s,k,y,b,p,y,t,l,n,s,g,e
f,s,e,f,f,f,c,n,b,t,s,k,w,p,p,w,o,e,w,v,d,p
k,y,n,f,m,f,c,b,y,e,k,y,c,c,p,w,n,n,w,c,d,p
x,y,e,f,s,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,p,p
x,f,e,f,n,a,w,b,g,e,f,s,y,y,p,w,o,e,u,v,l,e
c,f,b,f,n,a,w,b,g,t,s,f,p,g,p,y,t,p,o,y,g,e
x,s,g,f,n,f,w,b,w,e,s,f,o,g,p,w,t,l,u,v,u,e
x,s,b,f,a,a,w,b,u,e,s,s,p,p,p,n,n,n,u,c,u,e
f,y,e,f,y,f,c,n,b,t,k,s,w,p,p,w,o,e,w,v,d,p
k,s,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,d,p
x,f,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,v,d,p
b,s,w,t,n,f,c,b,w,e,s,s,w,w,p,w,t,p,r,v,g,p
x,f,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,p
x,y,e,t,a,a,w,b,e,t,y,f,o,o,p,o,t,p,k,y,p,e
b,y,y,t,a,f,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m,e
f,y,e,f,s,f,c,n,b,t,k,s,p,w,p,w,o,e,w,v,d,p
k,f,p,t,n,a,w,b,p,t,k,k,p,w,p,o,n,e,k,v,g,e
x,y,e,f,m,a,c,b,w,e,k,y,c,c,p,w,n,n,w,c,d,p
k,s,e,f,y,f,c,n,b,t,s,k,p,p,p,w,o,e,w,v,p,p
f,y,g,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,y,p,p
x,s,g,t,f,f,c,b,w,t,f,s,w,w,p,w,o,p,h,s,u,p
k,f,y,t,n,a,c,b,y,t,k,s,o,o,p,n,t,e,w,s,w,e
c,f,w,f,n,a,c,b,o,t,y,k,e,b,p,y,n,l,w,v,u,e
b,f,r,f,l,a,w,b,b,e,k,y,b,w,p,y,n,p,k,n,p,e
x,y,y,f,f,f,c,b,p,e,k,k,b,p,p,w,o,l,h,y,g,p
f,s,y,t,n,a,c,b,u,e,f,f,g,g,p,o,t,p,n,v,l,e
x,y,n,t,n,f,c,b,n,t,s,s,w,w,p,w,o,p,k,v,d,p
f,g,u,f,n,a,w,b,o,e,k,k,o,y,p,y,t,p,n,a,g,e
s,y,g,f,n,f,w,b,u,e,y,f,p,g,p,w,t,f,n,y,l,e
x,f,n,f,n,a,w,b,b,t,s,s,o,o,p,n,t,e,k,y,p,e
x,f,u,f,n,f,w,b,p,e,f,f,p,w,p,o,o,p,n,v,d,e
f,y,n,f,l,f,c,b,y,e,y,f,w,o,p,o,t,l,u,y,g,e
s,f,e,t,n,a,w,b,w,e,y,f,p,y,p,n,o,p,b,s,l,e
f,s,y,t,n,f,w,b,b,t,s,y,g,e,p,n,n,f,k,n,g,e
b,f,g,f,n,f,w,b,g,e,k,k,w,w,p,w,t,p,w,n,g,p
x,y,n,t,n,a,w,b,n,t,s,s,w,b,p,o,t,p,n,s,g,e
f,f,g,t,n,a,c,n,u,e,s,k,o,p,p,o,n,l,o,y,l,e
x,g,u,f,n,a,c,b,n,e,y,k,w,p,p,w,t,p,k,v,w,e
x,y,n,t,p,f,c,n,p,e,s,s,w,w,p,w,o,p,n,s,u,p
k,y,p,t,n,f,c,b,w,e,s,s,w,w,p,w,t,e,w,c,w,e
x,s,n,t,n,a,w,b,u,t,s,f,w,o,p,w,o,e,n,n,m,e
k,y,n,f,s,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
x,y,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,e,w,v,l,p
x,f,w,t,l,a,c,n,y,e,y,s,w,p,p,w,t,p,y,s,g,e
s,y,g,f,a,a,w,n,w,t,k,y,p,w,p,w,t,p,n,v,d,e
b,g,e,f,n,a,c,b,e,e,y,f,b,b,p,w,o,e,o,v,g,e
s,y,b,t,n,a,w,b,o,e,s,y,y,b,p,w,t,p,u,v,d,e
x,y,y,t,n,a,w,b,b,t,k,y,e,w,p,w,n,e,w,c,u,e
b,s,e,f,n,a,c,b,n,e,f,k,y,b,p,o,t,f,r,a,m,e
f,s,g,t,n,f,c,b,p,e,f,f,p,w,p,w,o,p,n,s,d,e
s,y,y,f,n,a,c,b,p,e,s,s,o,o,p,w,o,e,u,a,p,e
x,y,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p,p
k,s,e,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,d,p
f,y,c,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l,e
x,y,y,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,v,d,p
x,s,w,f,c,f,c,n,u,e,s,s,w,w,p,w,o,p,k,s,d,p
x,s,n,f,y,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,l,p
c,y,g,f,n,a,w,b,p,e,s,f,y,b,p,y,o,n,u,c,d,e
f,s,b,t,f,f,c,b,w,t,s,s,w,w,p,w,o,p,h,s,g,p
b,y,w,f,l,a,w,b,g,t,f,f,w,e,p,n,o,f,y,y,g,e
f,f,g,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,y,g,p
c,y,p,t,n,f,c,b,n,t,f,f,p,g,p,w,o,l,k,n,d,e
x,s,p,t,n,f,c,b,g,t,s,f,w,b,p,o,t,l,w,v,d,e
